LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1709495483.965129,74629.000,9570,2,PR,1,100,152958
1709495484.005130,74669.000,9587,3,PR,1,100,153026
1709495484.045130,74709.000,9587,3,PR,1,100,153093
1709495484.085131,74749.000,9587,3,PR,1,100,153162
1709495484.125131,74789.000,9604,2,PR,1,100,153106
1709495484.165132,74829.000,9604,2,PR,1,100,152721
1709495484.205132,74869.000,9618,3,PR,1,100,152333
1709495484.245133,74909.000,9618,3,PR,1,100,152193
1709495484.285133,74949.000,9618,3,PR,1,100,152227
1709495484.325133,74989.000,9635,3,PR,1,100,152292
1709495484.365134,75029.000,9635,3,PR,1,100,152387
1709495484.405134,75069.000,9635,3,PR,1,100,152450
1709495484.445135,75109.000,9652,2,PR,1,100,152394
1709495484.485135,75149.000,9652,2,PR,1,100,152307
1709495484.525136,75189.000,9669,3,PR,1,100,152263
1709495484.565136,75229.000,9669,3,PR,1,100,152297
1709495484.605137,75269.000,9669,3,PR,1,100,152368
1709495484.645137,75309.000,9683,2,PR,1,100,152430
1709495484.685138,75349.000,9683,2,PR,1,100,152455
1709495484.725138,75389.000,9703,3,PR,1,100,152521
1709495484.765138,75429.000,9703,3,PR,1,100,152556
1709495484.805139,75469.000,9703,3,PR,1,100,152608
1709495484.845139,75509.000,9721,2,PR,1,100,152641
1709495484.885140,75549.000,9721,2,PR,1,100,152672
1709495484.925140,75589.000,9738,3,PR,1,100,152734
1709495484.965141,75629.000,9738,3,PR,1,100,152755
1709495485.005141,75669.000,9738,3,PR,1,100,152796
1709495485.045142,75709.000,9754,2,PR,1,100,152841
1709495485.085142,75749.000,9754,2,PR,1,100,152928
1709495485.125143,75789.000,9770,3,PR,1,100,152989
1709495485.165143,75829.000,9770,3,PR,1,100,153018
1709495485.205143,75869.000,9770,3,PR,1,100,152839
1709495485.245144,75909.000,9786,2,PR,1,100,152399
1709495485.285144,75949.000,9786,2,PR,1,100,152105
1709495485.325145,75989.000,9804,3,PR,1,100,151999
1709495485.365145,76029.000,9804,3,PR,1,100,152011
1709495485.405146,76069.000,9804,3,PR,1,100,152056
1709495485.445146,76109.000,9820,2,PR,1,100,152133
1709495485.485147,76149.000,9820,2,PR,1,100,152218
1709495485.525147,76189.000,9835,3,PR,1,100,152163
1709495485.565148,76229.000,9835,3,PR,1,100,152096
1709495485.605148,76269.000,9835,3,PR,1,100,152069
1709495485.645148,76309.000,9851,2,PR,1,100,152132
1709495485.685149,76349.000,9851,2,PR,1,100,152195
1709495485.725149,76389.000,9871,3,PR,1,100,152266
1709495485.765150,76429.000,9871,3,PR,1,100,152315
1709495485.805150,76469.000,9871,3,PR,1,100,152375
1709495485.845151,76509.000,9887,3,PR,1,100,152408
1709495485.885151,76549.000,9887,3,PR,1,100,152466
1709495485.925152,76589.000,9887,3,PR,1,100,152493
1709495485.965152,76629.000,9902,2,PR,1,100,152529
1709495486.005153,76669.000,9902,2,PR,1,100,152575
1709495486.045153,76709.000,9919,3,PR,1,100,152616
1709495486.085153,76749.000,9919,3,PR,1,100,152678
1709495486.125154,76789.000,9919,3,PR,1,100,152734
1709495486.165154,76829.000,9936,2,PR,1,100,152759
1709495486.205155,76869.000,9936,2,PR,1,100,152820
1709495486.245155,76909.000,9952,3,PR,1,100,152919
1709495486.285156,76949.000,9952,3,PR,1,100,152973
1709495486.325156,76989.000,9952,3,PR,1,100,152834
1709495486.365157,77029.000,9968,2,PR,1,100,152374
1709495486.405157,77069.000,9968,2,PR,1,100,151995
1709495486.445157,77109.000,9984,2,PR,1,100,151857
1709495486.485158,77149.000,9984,2,PR,1,100,151862
1709495486.529825,77193.667,10001,3,PR,1,100,151873
1709495486.574492,77238.333,10001,3,PR,1,100,151920
1709495486.619159,77283.000,10001,3,PR,1,100,152022
1709495486.659160,77323.000,10017,3,PR,1,100,152017
1709495486.699160,77363.000,10017,3,PR,1,100,151985
1709495486.739161,77403.000,10017,3,PR,1,100,151927
1709495486.779161,77443.000,10033,2,PR,1,100,151985
1709495486.819162,77483.000,10033,2,PR,1,100,152027
1709495486.858829,77522.667,10051,3,PR,1,100,152107
1709495486.898496,77562.333,10051,3,PR,1,100,152184
1709495486.938163,77602.000,10051,3,PR,1,100,152248
1709495486.978164,77642.000,10073,2,PR,1,100,152320
1709495487.018164,77682.000,10073,2,PR,1,100,152395
1709495487.058164,77722.000,10090,3,PR,1,100,152457
1709495487.098165,77762.000,10090,3,PR,1,100,152497
1709495487.138165,77802.000,10090,3,PR,1,100,152542
1709495487.178166,77842.000,10106,2,PR,1,100,152610
1709495487.218166,77882.000,10106,2,PR,1,100,152690
1709495487.258500,77922.333,10121,3,PR,1,100,152769
1709495487.298834,77962.667,10121,3,PR,1,100,152810
1709495487.339168,78003.000,10121,3,PR,1,100,152892
1709495487.379168,78043.000,10139,2,PR,1,100,152906
1709495487.419169,78083.000,10139,2,PR,1,100,152975
1709495487.458836,78122.667,10155,3,PR,1,100,153046
1709495487.498503,78162.333,10155,3,PR,1,100,153112
1709495487.538170,78202.000,10155,3,PR,1,100,153119
1709495487.578170,78242.000,10171,2,PR,1,100,152773
1709495487.618171,78282.000,10171,2,PR,1,100,152293
1709495487.658171,78322.000,10187,3,PR,1,100,152041
1709495487.698172,78362.000,10187,3,PR,1,100,152037
1709495487.738172,78402.000,10187,3,PR,1,100,152098
1709495487.778673,78442.500,10204,2,PR,1,100,152124
1709495487.819173,78483.000,10204,2,PR,1,100,152216
1709495487.858840,78522.667,10220,3,PR,1,100,152247
1709495487.898507,78562.333,10220,3,PR,1,100,152214
1709495487.938174,78602.000,10220,3,PR,1,100,152164
1709495487.978175,78642.000,10237,2,PR,1,100,152158
1709495488.018175,78682.000,10237,2,PR,1,100,152223
1709495488.058176,78722.000,10254,3,PR,1,100,152293
1709495488.098176,78762.000,10254,3,PR,1,100,152385
1709495488.138177,78802.000,10254,3,PR,1,100,152436
1709495488.178177,78842.000,10271,3,PR,1,100,152520
1709495488.218178,78882.000,10271,3,PR,1,100,152582
1709495488.258178,78922.000,10271,3,PR,1,100,152658
1709495488.298179,78962.000,10287,2,PR,1,100,152697
1709495488.338179,79002.000,10287,2,PR,1,100,152756
1709495488.378179,79042.000,10305,3,PR,1,100,152797
1709495488.418180,79082.000,10305,3,PR,1,100,152863
1709495488.458180,79122.000,10305,3,PR,1,100,152915
1709495488.498181,79162.000,10319,2,PR,1,100,152971
1709495488.538181,79202.000,10319,2,PR,1,100,153018
1709495488.578182,79242.000,10336,3,PR,1,100,153075
1709495488.618182,79282.000,10336,3,PR,1,100,153103
1709495488.658183,79322.000,10336,3,PR,1,100,153142
1709495488.698183,79362.000,10353,2,PR,1,100,153196
1709495488.738184,79402.000,10353,2,PR,1,100,153223
1709495488.778184,79442.000,10370,3,PR,1,100,153021
1709495488.818184,79482.000,10370,3,PR,1,100,152600
1709495488.858185,79522.000,10370,3,PR,1,100,152318
1709495488.898185,79562.000,10384,2,PR,1,100,152270
1709495488.938186,79602.000,10384,2,PR,1,100,152340
1709495488.978186,79642.000,10401,3,PR,1,100,152477
1709495489.018187,79682.000,10401,3,PR,1,100,152620
1709495489.058187,79722.000,10401,3,PR,1,100,152624
1709495489.105188,79769.000,10420,2,PR,1,100,152515
1709495489.152188,79816.000,10420,2,PR,1,100,152444
1709495489.192189,79856.000,10437,3,PR,1,100,152442
1709495489.232189,79896.000,10437,3,PR,1,100,152528
1709495489.272190,79936.000,10437,3,PR,1,100,152605
1709495489.312190,79976.000,10451,2,PR,1,100,152692
1709495489.352190,80016.000,10451,2,PR,1,100,152742
1709495489.392191,80056.000,10469,3,PR,1,100,152826
1709495489.432191,80096.000,10469,3,PR,1,100,152868
1709495489.472192,80136.000,10469,3,PR,1,100,152943
1709495489.512192,80176.000,10485,2,PR,1,100,152965
1709495489.552193,80216.000,10485,2,PR,1,100,153011
1709495489.592193,80256.000,10502,3,PR,1,100,153044
1709495489.632194,80296.000,10502,3,PR,1,100,153077
1709495489.672194,80336.000,10502,3,PR,1,100,153149
1709495489.712195,80376.000,10518,2,PR,1,100,153258
1709495489.752195,80416.000,10518,2,PR,1,100,153343
1709495489.792195,80456.000,10536,3,PR,1,100,153396
1709495489.832196,80496.000,10536,3,PR,1,100,153183
1709495489.872196,80536.000,10536,3,PR,1,100,152663
1709495489.912197,80576.000,10552,2,PR,1,100,152311
1709495489.952197,80616.000,10552,2,PR,1,100,152220
1709495489.992198,80656.000,10570,3,PR,1,100,152273
1709495490.032198,80696.000,10570,3,PR,1,100,152303
1709495490.072199,80736.000,10570,3,PR,1,100,152396
1709495490.112199,80776.000,10586,2,PR,1,100,152451
1709495490.152200,80816.000,10586,2,PR,1,100,152426
1709495490.192200,80856.000,10601,3,PR,1,100,152347
1709495490.232200,80896.000,10601,3,PR,1,100,152337
1709495490.272201,80936.000,10601,3,PR,1,100,152351
1709495490.312201,80976.000,10617,2,PR,1,100,152411
1709495490.352202,81016.000,10617,2,PR,1,100,152524
1709495490.392202,81056.000,10637,3,PR,1,100,152578
1709495490.432203,81096.000,10637,3,PR,1,100,152638
1709495490.472203,81136.000,10637,3,PR,1,100,152706
1709495490.511870,81175.667,10653,3,PR,1,100,152765
1709495490.551537,81215.333,10653,3,PR,1,100,152810
1709495490.591205,81255.000,10653,3,PR,1,100,152850
1709495490.631205,81295.000,10668,2,PR,1,100,152884
1709495490.671205,81335.000,10668,2,PR,1,100,152901
1709495490.711206,81375.000,10685,3,PR,1,100,152951
1709495490.751206,81415.000,10685,3,PR,1,100,153004
1709495490.791207,81455.000,10685,3,PR,1,100,153092
1709495490.831207,81495.000,10702,2,PR,1,100,153170
1709495490.871208,81535.000,10702,2,PR,1,100,153101
1709495490.911208,81575.000,10718,3,PR,1,100,152657
1709495490.951209,81615.000,10718,3,PR,1,100,152276
1709495490.991209,81655.000,10718,3,PR,1,100,152114
1709495491.031210,81695.000,10734,2,PR,1,100,152154
1709495491.071210,81735.000,10734,2,PR,1,100,152195
1709495491.111210,81775.000,10750,3,PR,1,100,152267
1709495491.151211,81815.000,10750,3,PR,1,100,152367
1709495491.191211,81855.000,10750,3,PR,1,100,152348
1709495491.231212,81895.000,10767,2,PR,1,100,152258
1709495491.271212,81935.000,10767,2,PR,1,100,152217
1709495491.311213,81975.000,10783,3,PR,1,100,152248
1709495491.351213,82015.000,10783,3,PR,1,100,152332
1709495491.391214,82055.000,10783,3,PR,1,100,152398
1709495491.431214,82095.000,10801,2,PR,1,100,152467
1709495491.471215,82135.000,10801,2,PR,1,100,152527
1709495491.511215,82175.000,10817,3,PR,1,100,152581
1709495491.551215,82215.000,10817,3,PR,1,100,152625
1709495491.591216,82255.000,10817,3,PR,1,100,152674
1709495491.631216,82295.000,10834,2,PR,1,100,152707
1709495491.671217,82335.000,10834,2,PR,1,100,152735
1709495491.715884,82379.667,10851,3,PR,1,100,152777
1709495491.760551,82424.333,10851,3,PR,1,100,152770
1709495491.805218,82469.000,10851,3,PR,1,100,152836
1709495491.845219,82509.000,10866,2,PR,1,100,152937
1709495491.885219,82549.000,10866,2,PR,1,100,153011
1709495491.925220,82589.000,10882,3,PR,1,100,153007
1709495491.965220,82629.000,10882,3,PR,1,100,152720
1709495492.005221,82669.000,10882,3,PR,1,100,152279
1709495492.045221,82709.000,10900,2,PR,1,100,152031
1709495492.085222,82749.000,10900,2,PR,1,100,152008
1709495492.125222,82789.000,10921,3,PR,1,100,152066
1709495492.165222,82829.000,10921,3,PR,1,100,152143
1709495492.205223,82869.000,10921,3,PR,1,100,152254
1709495492.245223,82909.000,10937,2,PR,1,100,152251
1709495492.285224,82949.000,10937,2,PR,1,100,152177
1709495492.325224,82989.000,10952,3,PR,1,100,152117
1709495492.365225,83029.000,10952,3,PR,1,100,152129
1709495492.405225,83069.000,10952,3,PR,1,100,152164
1709495492.445226,83109.000,10970,2,PR,1,100,152247
1709495492.485226,83149.000,10970,2,PR,1,100,152325
1709495492.525227,83189.000,10988,3,PR,1,100,152399
1709495492.565227,83229.000,10988,3,PR,1,100,152434
1709495492.605227,83269.000,10988,3,PR,1,100,152502
1709495492.645228,83309.000,11005,2,PR,1,100,152548
1709495492.685228,83349.000,11005,2,PR,1,100,152580
1709495492.725229,83389.000,11020,3,PR,1,100,152618
1709495492.765229,83429.000,11020,3,PR,1,100,152650
1709495492.805230,83469.000,11020,3,PR,1,100,152681
1709495492.845230,83509.000,11037,2,PR,1,100,152701
1709495492.885231,83549.000,11037,2,PR,1,100,152726
1709495492.925231,83589.000,11053,3,PR,1,100,152777
1709495492.965232,83629.000,11053,3,PR,1,100,152842
1709495493.005232,83669.000,11053,3,PR,1,100,152885
1709495493.045232,83709.000,11071,3,PR,1,100,152682
1709495493.085233,83749.000,11071,3,PR,1,100,152290
1709495493.125233,83789.000,11071,3,PR,1,100,152005
1709495493.165234,83829.000,11085,2,PR,1,100,151953
1709495493.205234,83869.000,11085,2,PR,1,100,152013
1709495493.244901,83908.667,11102,3,PR,1,100,152103
1709495493.284568,83948.333,11102,3,PR,1,100,152210
1709495493.324236,83988.000,11102,3,PR,1,100,152234
1709495493.364236,84028.000,11119,2,PR,1,100,152145
1709495493.404236,84068.000,11119,2,PR,1,100,152072
1709495493.444570,84108.333,11136,3,PR,1,100,152066
1709495493.484904,84148.667,11136,3,PR,1,100,152140
1709495493.525238,84189.000,11136,3,PR,1,100,152174
1709495493.564738,84228.500,11152,2,PR,1,100,152244
1709495493.604239,84268.000,11152,2,PR,1,100,152282
1709495493.644573,84308.333,11169,3,PR,1,100,152336
1709495493.684906,84348.667,11169,3,PR,1,100,152380
1709495493.725240,84389.000,11169,3,PR,1,100,152416
1709495493.765241,84429.000,11186,2,PR,1,100,152453
1709495493.805241,84469.000,11186,2,PR,1,100,152497
1709495493.844908,84508.667,11203,3,PR,1,100,152527
1709495493.884575,84548.333,11203,3,PR,1,100,152562
1709495493.924242,84588.000,11203,3,PR,1,100,152615
1709495493.964243,84628.000,11217,2,PR,1,100,152699
1709495494.004243,84668.000,11217,2,PR,1,100,152760
1709495494.044244,84708.000,11235,3,PR,1,100,152830
1709495494.084244,84748.000,11235,3,PR,1,100,152660
1709495494.124245,84788.000,11235,3,PR,1,100,152231
1709495494.164245,84828.000,11251,3,PR,1,100,151882
1709495494.204246,84868.000,11251,3,PR,1,100,151788
1709495494.244246,84908.000,11251,3,PR,1,100,151828
1709495494.284246,84948.000,11268,2,PR,1,100,151863
1709495494.324247,84988.000,11268,2,PR,1,100,151950
1709495494.371247,85035.000,11284,2,PR,1,100,152038
1709495494.418248,85082.000,11284,2,PR,1,100,152009
1709495494.458248,85122.000,11300,3,PR,1,100,151947
1709495494.498249,85162.000,11300,3,PR,1,100,151912
1709495494.538249,85202.000,11300,3,PR,1,100,151927
1709495494.578250,85242.000,11316,2,PR,1,100,152004
1709495494.618250,85282.000,11316,2,PR,1,100,152062
1709495494.658251,85322.000,11336,3,PR,1,100,152101
1709495494.698251,85362.000,11336,3,PR,1,100,152152
1709495494.738252,85402.000,11336,3,PR,1,100,152195
1709495494.778252,85442.000,11354,2,PR,1,100,152237
1709495494.818253,85482.000,11354,2,PR,1,100,152263
1709495494.858253,85522.000,11369,3,PR,1,100,152290
1709495494.898253,85562.000,11369,3,PR,1,100,152314
1709495494.938254,85602.000,11369,3,PR,1,100,152338
1709495494.978254,85642.000,11385,2,PR,1,100,152408
1709495495.018255,85682.000,11385,2,PR,1,100,152471
1709495495.058255,85722.000,11403,3,PR,1,100,152550
1709495495.098256,85762.000,11403,3,PR,1,100,152508
1709495495.138256,85802.000,11403,3,PR,1,100,152169
1709495495.178257,85842.000,11419,3,PR,1,100,151791
1709495495.218257,85882.000,11419,3,PR,1,100,151603
1709495495.258258,85922.000,11419,3,PR,1,100,151614
1709495495.298258,85962.000,11434,2,PR,1,100,151677
1709495495.338258,86002.000,11434,2,PR,1,100,151772
1709495495.378259,86042.000,11451,3,PR,1,100,151900
1709495495.418259,86082.000,11451,3,PR,1,100,151876
1709495495.458260,86122.000,11451,3,PR,1,100,151796
1709495495.498260,86162.000,11468,2,PR,1,100,151759
1709495495.538261,86202.000,11468,2,PR,1,100,151806
1709495495.578261,86242.000,11486,3,PR,1,100,151898
1709495495.618262,86282.000,11486,3,PR,1,100,151952
1709495495.658262,86322.000,11486,3,PR,1,100,152026
1709495495.698263,86362.000,11502,2,PR,1,100,152075
1709495495.738263,86402.000,11502,2,PR,1,100,152151
1709495495.778263,86442.000,11518,3,PR,1,100,152195
1709495495.818264,86482.000,11518,3,PR,1,100,152237
1709495495.858264,86522.000,11518,3,PR,1,100,152268
1709495495.898265,86562.000,11535,2,PR,1,100,152308
1709495495.938265,86602.000,11535,2,PR,1,100,152377
1709495495.978266,86642.000,11551,3,PR,1,100,152377
1709495496.018266,86682.000,11551,3,PR,1,100,152420
1709495496.058267,86722.000,11551,3,PR,1,100,152483
1709495496.098267,86762.000,11567,2,PR,1,100,152541
1709495496.138268,86802.000,11567,2,PR,1,100,152630
1709495496.178268,86842.000,11583,3,PR,1,100,152652
1709495496.218268,86882.000,11583,3,PR,1,100,152407
1709495496.258269,86922.000,11583,3,PR,1,100,151924
1709495496.298269,86962.000,11600,2,PR,1,100,151619
1709495496.338270,87002.000,11600,2,PR,1,100,151586
1709495496.378270,87042.000,11617,3,PR,1,100,151613
1709495496.418271,87082.000,11617,3,PR,1,100,151627
1709495496.458271,87122.000,11617,3,PR,1,100,151697
1709495496.498272,87162.000,11632,2,PR,1,100,151762
1709495496.538272,87202.000,11632,2,PR,1,100,151705
1709495496.578273,87242.000,11648,3,PR,1,100,151640
1709495496.618273,87282.000,11648,3,PR,1,100,151660
1709495496.658273,87322.000,11648,3,PR,1,100,151715
1709495496.698274,87362.000,11668,3,PR,1,100,151790
1709495496.738274,87402.000,11668,3,PR,1,100,151863
1709495496.778275,87442.000,11668,3,PR,1,100,151926
1709495496.818275,87482.000,11684,2,PR,1,100,151975
1709495496.858276,87522.000,11684,2,PR,1,100,152008
1709495496.898276,87562.000,11700,2,PR,1,100,152072
1709495496.938277,87602.000,11700,2,PR,1,100,152096
1709495496.982610,87646.333,11716,3,PR,1,100,152159
1709495497.026944,87690.667,11716,3,PR,1,100,152202
1709495497.071278,87735.000,11716,3,PR,1,100,152247
1709495497.111279,87775.000,11733,2,PR,1,100,152276
1709495497.151279,87815.000,11733,2,PR,1,100,152361
1709495497.191279,87855.000,11754,3,PR,1,100,152412
1709495497.231280,87895.000,11754,3,PR,1,100,152461
1709495497.271280,87935.000,11754,3,PR,1,100,152502
1709495497.311281,87975.000,11771,2,PR,1,100,152536
1709495497.351281,88015.000,11771,2,PR,1,100,152594
1709495497.391282,88055.000,11786,3,PR,1,100,152662
1709495497.431282,88095.000,11786,3,PR,1,100,152701
1709495497.471283,88135.000,11786,3,PR,1,100,152653
1709495497.511283,88175.000,11803,3,PR,1,100,152285
1709495497.551284,88215.000,11803,3,PR,1,100,151875
1709495497.591284,88255.000,11803,3,PR,1,100,151689
1709495497.631284,88295.000,11819,2,PR,1,100,151685
1709495497.671285,88335.000,11819,2,PR,1,100,151734
1709495497.711285,88375.000,11837,3,PR,1,100,151751
1709495497.751286,88415.000,11837,3,PR,1,100,151825
1709495497.791286,88455.000,11837,3,PR,1,100,151829
1709495497.831287,88495.000,11851,2,PR,1,100,151774
1709495497.871287,88535.000,11851,2,PR,1,100,151702
1709495497.911288,88575.000,11868,3,PR,1,100,151731
1709495497.951288,88615.000,11868,3,PR,1,100,151812
1709495497.991289,88655.000,11868,3,PR,1,100,151859
1709495498.031289,88695.000,11887,2,PR,1,100,151921
1709495498.071289,88735.000,11887,2,PR,1,100,151979
1709495498.111290,88775.000,11904,3,PR,1,100,152030
1709495498.151290,88815.000,11904,3,PR,1,100,152098
1709495498.191291,88855.000,11904,3,PR,1,100,152131
1709495498.231291,88895.000,11918,2,PR,1,100,152167
1709495498.271292,88935.000,11918,2,PR,1,100,152202
1709495498.311292,88975.000,11935,3,PR,1,100,152263
1709495498.351293,89015.000,11935,3,PR,1,100,152307
1709495498.391293,89055.000,11935,3,PR,1,100,152354
1709495498.431294,89095.000,11952,2,PR,1,100,152419
1709495498.471294,89135.000,11952,2,PR,1,100,152472
1709495498.511294,89175.000,11969,3,PR,1,100,152518
1709495498.551295,89215.000,11969,3,PR,1,100,152531
1709495498.591295,89255.000,11969,3,PR,1,100,152604
1709495498.631296,89295.000,11983,2,PR,1,100,152699
1709495498.671296,89335.000,11983,2,PR,1,100,152742
1709495498.711297,89375.000,12001,3,PR,1,100,152741
1709495498.751297,89415.000,12001,3,PR,1,100,152462
1709495498.791298,89455.000,12001,3,PR,1,100,152003
1709495498.831298,89495.000,12017,2,PR,1,100,151759
1709495498.871299,89535.000,12017,2,PR,1,100,151727
1709495498.911299,89575.000,12034,3,PR,1,100,151779
1709495498.951299,89615.000,12034,3,PR,1,100,151811
1709495498.991300,89655.000,12034,3,PR,1,100,151928
1709495499.031300,89695.000,12050,3,PR,1,100,151935
1709495499.071301,89735.000,12050,3,PR,1,100,151896
1709495499.111301,89775.000,12050,3,PR,1,100,151835
1709495499.151302,89815.000,12066,2,PR,1,100,151848
1709495499.191302,89855.000,12066,2,PR,1,100,151891
1709495499.231303,89895.000,12084,3,PR,1,100,151983
1709495499.271303,89935.000,12084,3,PR,1,100,152042
1709495499.311304,89975.000,12084,3,PR,1,100,152122
1709495499.351304,90015.000,12102,2,PR,1,100,152167
1709495499.391304,90055.000,12102,2,PR,1,100,152224
1709495499.431305,90095.000,12118,3,PR,1,100,152264
1709495499.471305,90135.000,12118,3,PR,1,100,152309
1709495499.511306,90175.000,12118,3,PR,1,100,152351
1709495499.557806,90221.500,12133,2,PR,1,100,152386
1709495499.604307,90268.000,12133,2,PR,1,100,152469
1709495499.644307,90308.000,12149,2,PR,1,100,152526
1709495499.684308,90348.000,12149,2,PR,1,100,152549
1709495499.724308,90388.000,12169,3,PR,1,100,152606
1709495499.764309,90428.000,12169,3,PR,1,100,152695
1709495499.804309,90468.000,12169,3,PR,1,100,152764
1709495499.844310,90508.000,12185,3,PR,1,100,152823
1709495499.884310,90548.000,12185,3,PR,1,100,152870
1709495499.924311,90588.000,12185,3,PR,1,100,152681
1709495499.964311,90628.000,12200,2,PR,1,100,152279
1709495500.004311,90668.000,12200,2,PR,1,100,152014
1709495500.044312,90708.000,12217,3,PR,1,100,151962
1709495500.084312,90748.000,12217,3,PR,1,100,152019
1709495500.124313,90788.000,12217,3,PR,1,100,152113
1709495500.164313,90828.000,12234,2,PR,1,100,152234
1709495500.204314,90868.000,12234,2,PR,1,100,152274
1709495500.244314,90908.000,12250,3,PR,1,100,152166
1709495500.284315,90948.000,12250,3,PR,1,100,152118
1709495500.324315,90988.000,12250,3,PR,1,100,152092
1709495500.364316,91028.000,12266,2,PR,1,100,152164
1709495500.404316,91068.000,12266,2,PR,1,100,152215
1709495500.444316,91108.000,12284,3,PR,1,100,152304
1709495500.484317,91148.000,12284,3,PR,1,100,152335
1709495500.524317,91188.000,12284,3,PR,1,100,152373
1709495500.564318,91228.000,12301,2,PR,1,100,152418
1709495500.604318,91268.000,12301,2,PR,1,100,152483
1709495500.644319,91308.000,12317,3,PR,1,100,152512
1709495500.684319,91348.000,12317,3,PR,1,100,152537
1709495500.724320,91388.000,12317,3,PR,1,100,152562
1709495500.764320,91428.000,12333,2,PR,1,100,152621
1709495500.804320,91468.000,12333,2,PR,1,100,152654
1709495500.844321,91508.000,12349,3,PR,1,100,152730
1709495500.884321,91548.000,12349,3,PR,1,100,152797
1709495500.924322,91588.000,12349,3,PR,1,100,152853
1709495500.964322,91628.000,12366,2,PR,1,100,152706
1709495501.004323,91668.000,12366,2,PR,1,100,152264
1709495501.044323,91708.000,12383,3,PR,1,100,151930
1709495501.084324,91748.000,12383,3,PR,1,100,151802
1709495501.124324,91788.000,12383,3,PR,1,100,151833
1709495501.164325,91828.000,12398,2,PR,1,100,151860
1709495501.204325,91868.000,12398,2,PR,1,100,151911
1709495501.244325,91908.000,12414,3,PR,1,100,151988
1709495501.284326,91948.000,12414,3,PR,1,100,151971
1709495501.324326,91988.000,12414,3,PR,1,100,151910
1709495501.364327,92028.000,12432,3,PR,1,100,151850
1709495501.404327,92068.000,12432,3,PR,1,100,151888
1709495501.444328,92108.000,12432,3,PR,1,100,151980
1709495501.484328,92148.000,12448,2,PR,1,100,152046
1709495501.524329,92188.000,12448,2,PR,1,100,152125
1709495501.564329,92228.000,12466,3,PR,1,100,152182
1709495501.604330,92268.000,12466,3,PR,1,100,152248
1709495501.644330,92308.000,12466,3,PR,1,100,152295
1709495501.684330,92348.000,12481,2,PR,1,100,152343
1709495501.724331,92388.000,12481,2,PR,1,100,152399
1709495501.764331,92428.000,12499,3,PR,1,100,152432
1709495501.804332,92468.000,12499,3,PR,1,100,152473
1709495501.844332,92508.000,12499,3,PR,1,100,152547
1709495501.884333,92548.000,12515,2,PR,1,100,152612
1709495501.924333,92588.000,12515,2,PR,1,100,152652
1709495501.964334,92628.000,12532,3,PR,1,100,152698
1709495502.004334,92668.000,12532,3,PR,1,100,152773
1709495502.044335,92708.000,12532,3,PR,1,100,152843
1709495502.084335,92748.000,12547,2,PR,1,100,152918
1709495502.124335,92788.000,12547,2,PR,1,100,152765
1709495502.170836,92834.500,12564,2,PR,1,100,152271
1709495502.217337,92881.000,12564,2,PR,1,100,151931
1709495502.257337,92921.000,12580,3,PR,1,100,151803
1709495502.297337,92961.000,12580,3,PR,1,100,151829
1709495502.337338,93001.000,12580,3,PR,1,100,151863
1709495502.377338,93041.000,12603,3,PR,1,100,151923
1709495502.417339,93081.000,12603,3,PR,1,100,151985
1709495502.457339,93121.000,12603,3,PR,1,100,151986
1709495502.497340,93161.000,12617,2,PR,1,100,151919
1709495502.537340,93201.000,12617,2,PR,1,100,151913
1709495502.577341,93241.000,12634,3,PR,1,100,151927
1709495502.617341,93281.000,12634,3,PR,1,100,151997
1709495502.657342,93321.000,12634,3,PR,1,100,152096
1709495502.697342,93361.000,12653,2,PR,1,100,152150
1709495502.737342,93401.000,12653,2,PR,1,100,152215
1709495502.777343,93441.000,12670,3,PR,1,100,152289
1709495502.817343,93481.000,12670,3,PR,1,100,152329
1709495502.857344,93521.000,12670,3,PR,1,100,152394
1709495502.897344,93561.000,12684,2,PR,1,100,152444
1709495502.937345,93601.000,12684,2,PR,1,100,152484
1709495502.977345,93641.000,12701,3,PR,1,100,152542
1709495503.017346,93681.000,12701,3,PR,1,100,152610
1709495503.057346,93721.000,12701,3,PR,1,100,152664
1709495503.097347,93761.000,12718,2,PR,1,100,152684
1709495503.137347,93801.000,12718,2,PR,1,100,152765
1709495503.177347,93841.000,12735,3,PR,1,100,152841
1709495503.217348,93881.000,12735,3,PR,1,100,152929
1709495503.257348,93921.000,12735,3,PR,1,100,152972
1709495503.297349,93961.000,12749,2,PR,1,100,152854
1709495503.337349,94001.000,12749,2,PR,1,100,152423
1709495503.377350,94041.000,12767,3,PR,1,100,152070
1709495503.417350,94081.000,12767,3,PR,1,100,151955
1709495503.457351,94121.000,12767,3,PR,1,100,152019
1709495503.497351,94161.000,12783,2,PR,1,100,152087
1709495503.537352,94201.000,12783,2,PR,1,100,152172
1709495503.577352,94241.000,12800,3,PR,1,100,152251
1709495503.617352,94281.000,12800,3,PR,1,100,152238
1709495503.657353,94321.000,12800,3,PR,1,100,152163
1709495503.697353,94361.000,12815,3,PR,1,100,152134
1709495503.737354,94401.000,12815,3,PR,1,100,152159
1709495503.777354,94441.000,12815,3,PR,1,100,152240
1709495503.817355,94481.000,12834,2,PR,1,100,152319
1709495503.857355,94521.000,12834,2,PR,1,100,152386
1709495503.897356,94561.000,12850,3,PR,1,100,152432
