LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1709495484.205132,74869.000,9619,3,PG,1,100,9145
1709495484.245133,74909.000,9619,3,PG,1,100,8965
1709495484.285133,74949.000,9619,3,PG,1,100,8912
1709495484.325133,74989.000,9636,3,PG,1,100,8890
1709495484.365134,75029.000,9636,3,PG,1,100,8906
1709495484.405134,75069.000,9636,3,PG,1,100,8936
1709495484.445635,75109.500,9653,2,PG,1,100,8955
1709495484.486135,75150.000,9653,2,PG,1,100,8916
1709495484.525802,75189.667,9670,3,PG,1,100,8902
1709495484.565469,75229.333,9670,3,PG,1,100,8885
1709495484.605137,75269.000,9670,3,PG,1,100,8906
1709495484.645137,75309.000,9684,2,PG,1,100,8932
1709495484.685138,75349.000,9684,2,PG,1,100,8964
1709495484.725138,75389.000,9704,3,PG,1,100,8976
1709495484.765138,75429.000,9704,3,PG,1,100,9021
1709495484.805139,75469.000,9704,3,PG,1,100,9041
1709495484.845139,75509.000,9722,2,PG,1,100,9089
1709495484.885140,75549.000,9722,2,PG,1,100,9112
1709495484.925140,75589.000,9739,3,PG,1,100,9135
1709495484.965141,75629.000,9739,3,PG,1,100,9157
1709495485.005141,75669.000,9739,3,PG,1,100,9198
1709495485.045142,75709.000,9755,2,PG,1,100,9227
1709495485.085142,75749.000,9755,2,PG,1,100,9256
1709495485.125143,75789.000,9771,3,PG,1,100,9300
1709495485.165143,75829.000,9771,3,PG,1,100,9324
1709495485.205143,75869.000,9771,3,PG,1,100,9331
1709495485.245144,75909.000,9787,2,PG,1,100,9195
1709495485.285144,75949.000,9787,2,PG,1,100,9013
1709495485.325145,75989.000,9805,3,PG,1,100,8840
1709495485.365145,76029.000,9805,3,PG,1,100,8773
1709495485.405146,76069.000,9805,3,PG,1,100,8734
1709495485.445146,76109.000,9821,2,PG,1,100,8752
1709495485.485147,76149.000,9821,2,PG,1,100,8774
1709495485.525147,76189.000,9836,3,PG,1,100,8779
1709495485.565148,76229.000,9836,3,PG,1,100,8756
1709495485.605148,76269.000,9836,3,PG,1,100,8729
1709495485.645148,76309.000,9852,2,PG,1,100,8725
1709495485.685149,76349.000,9852,2,PG,1,100,8763
1709495485.725149,76389.000,9872,3,PG,1,100,8782
1709495485.765150,76429.000,9872,3,PG,1,100,8816
1709495485.805150,76469.000,9872,3,PG,1,100,8847
1709495485.845151,76509.000,9888,3,PG,1,100,8894
1709495485.885151,76549.000,9888,3,PG,1,100,8909
1709495485.925152,76589.000,9888,3,PG,1,100,8958
1709495485.965152,76629.000,9903,2,PG,1,100,8990
1709495486.005153,76669.000,9903,2,PG,1,100,9022
1709495486.045153,76709.000,9920,3,PG,1,100,9044
1709495486.085153,76749.000,9920,3,PG,1,100,9077
1709495486.125154,76789.000,9920,3,PG,1,100,9129
1709495486.165154,76829.000,9937,2,PG,1,100,9144
1709495486.205155,76869.000,9937,2,PG,1,100,9178
1709495486.245155,76909.000,9953,3,PG,1,100,9203
1709495486.285156,76949.000,9953,3,PG,1,100,9247
1709495486.325156,76989.000,9953,3,PG,1,100,9282
1709495486.365157,77029.000,9969,2,PG,1,100,9143
1709495486.405157,77069.000,9969,2,PG,1,100,8922
1709495486.445157,77109.000,9985,2,PG,1,100,8726
1709495486.485158,77149.000,9985,2,PG,1,100,8646
1709495486.529825,77193.667,10002,3,PG,1,100,8593
1709495486.574492,77238.333,10002,3,PG,1,100,8578
1709495486.619159,77283.000,10002,3,PG,1,100,8611
1709495486.659160,77323.000,10018,3,PG,1,100,8626
1709495486.699160,77363.000,10018,3,PG,1,100,8628
1709495486.739161,77403.000,10018,3,PG,1,100,8596
1709495486.779161,77443.000,10034,2,PG,1,100,8596
1709495486.819162,77483.000,10034,2,PG,1,100,8622
1709495486.858829,77522.667,10052,3,PG,1,100,8642
1709495486.898496,77562.333,10052,3,PG,1,100,8694
1709495486.938163,77602.000,10052,3,PG,1,100,8724
1709495486.978164,77642.000,10074,2,PG,1,100,8773
1709495487.018164,77682.000,10074,2,PG,1,100,8806
1709495487.058164,77722.000,10091,3,PG,1,100,8858
1709495487.098165,77762.000,10091,3,PG,1,100,8890
1709495487.138165,77802.000,10091,3,PG,1,100,8940
1709495487.178166,77842.000,10107,2,PG,1,100,8969
1709495487.218166,77882.000,10107,2,PG,1,100,9003
1709495487.258500,77922.333,10122,3,PG,1,100,9056
1709495487.298834,77962.667,10122,3,PG,1,100,9093
1709495487.339168,78003.000,10122,3,PG,1,100,9128
1709495487.379168,78043.000,10140,2,PG,1,100,9169
1709495487.419169,78083.000,10140,2,PG,1,100,9218
1709495487.458836,78122.667,10156,3,PG,1,100,9251
1709495487.498503,78162.333,10156,3,PG,1,100,9276
1709495487.538170,78202.000,10156,3,PG,1,100,9321
1709495487.578170,78242.000,10172,2,PG,1,100,9280
1709495487.618171,78282.000,10172,2,PG,1,100,9124
1709495487.658171,78322.000,10188,3,PG,1,100,8909
1709495487.698172,78362.000,10188,3,PG,1,100,8776
1709495487.738172,78402.000,10188,3,PG,1,100,8738
1709495487.778673,78442.500,10205,2,PG,1,100,8730
1709495487.819173,78483.000,10205,2,PG,1,100,8734
1709495487.858840,78522.667,10221,3,PG,1,100,8767
1709495487.898507,78562.333,10221,3,PG,1,100,8769
1709495487.938174,78602.000,10221,3,PG,1,100,8762
1709495487.978175,78642.000,10238,2,PG,1,100,8747
1709495488.018175,78682.000,10238,2,PG,1,100,8752
1709495488.058176,78722.000,10255,3,PG,1,100,8787
1709495488.098176,78762.000,10255,3,PG,1,100,8826
1709495488.138177,78802.000,10255,3,PG,1,100,8858
1709495488.178177,78842.000,10272,3,PG,1,100,8892
1709495488.218178,78882.000,10272,3,PG,1,100,8943
1709495488.258178,78922.000,10272,3,PG,1,100,8983
1709495488.298179,78962.000,10288,2,PG,1,100,9023
1709495488.338179,79002.000,10288,2,PG,1,100,9048
1709495488.378179,79042.000,10306,3,PG,1,100,9089
1709495488.418180,79082.000,10306,3,PG,1,100,9129
1709495488.458180,79122.000,10306,3,PG,1,100,9172
1709495488.498181,79162.000,10320,2,PG,1,100,9199
1709495488.538181,79202.000,10320,2,PG,1,100,9242
1709495488.578182,79242.000,10337,3,PG,1,100,9283
1709495488.618182,79282.000,10337,3,PG,1,100,9307
1709495488.658183,79322.000,10337,3,PG,1,100,9349
1709495488.698183,79362.000,10354,2,PG,1,100,9372
1709495488.738184,79402.000,10354,2,PG,1,100,9415
1709495488.778184,79442.000,10371,3,PG,1,100,9407
1709495488.818184,79482.000,10371,3,PG,1,100,9286
1709495488.858185,79522.000,10371,3,PG,1,100,9127
1709495488.898185,79562.000,10385,2,PG,1,100,9009
1709495488.938186,79602.000,10385,2,PG,1,100,8982
1709495488.978186,79642.000,10402,3,PG,1,100,8987
1709495489.018187,79682.000,10402,3,PG,1,100,9034
1709495489.058187,79722.000,10402,3,PG,1,100,9058
1709495489.105188,79769.000,10421,2,PG,1,100,9065
1709495489.152188,79816.000,10421,2,PG,1,100,9029
1709495489.192189,79856.000,10438,3,PG,1,100,9027
1709495489.232189,79896.000,10438,3,PG,1,100,9030
1709495489.272190,79936.000,10438,3,PG,1,100,9075
1709495489.312190,79976.000,10452,2,PG,1,100,9102
1709495489.352190,80016.000,10452,2,PG,1,100,9134
1709495489.392191,80056.000,10470,3,PG,1,100,9180
1709495489.432191,80096.000,10470,3,PG,1,100,9214
1709495489.472192,80136.000,10470,3,PG,1,100,9250
1709495489.512192,80176.000,10486,2,PG,1,100,9271
1709495489.552193,80216.000,10486,2,PG,1,100,9328
1709495489.592193,80256.000,10503,3,PG,1,100,9352
1709495489.632194,80296.000,10503,3,PG,1,100,9370
1709495489.672194,80336.000,10503,3,PG,1,100,9400
1709495489.712195,80376.000,10519,2,PG,1,100,9444
1709495489.752195,80416.000,10519,2,PG,1,100,9490
1709495489.792195,80456.000,10537,3,PG,1,100,9519
1709495489.832196,80496.000,10537,3,PG,1,100,9519
1709495489.872196,80536.000,10537,3,PG,1,100,9407
1709495489.912197,80576.000,10553,2,PG,1,100,9207
1709495489.952197,80616.000,10553,2,PG,1,100,9064
1709495489.992198,80656.000,10571,3,PG,1,100,8996
1709495490.032198,80696.000,10571,3,PG,1,100,8990
1709495490.072199,80736.000,10571,3,PG,1,100,9001
1709495490.112199,80776.000,10587,2,PG,1,100,9023
1709495490.152200,80816.000,10587,2,PG,1,100,9040
1709495490.192200,80856.000,10602,3,PG,1,100,9016
1709495490.232200,80896.000,10602,3,PG,1,100,9011
1709495490.272201,80936.000,10602,3,PG,1,100,9000
1709495490.312201,80976.000,10618,2,PG,1,100,9021
1709495490.352202,81016.000,10618,2,PG,1,100,9057
1709495490.392202,81056.000,10638,3,PG,1,100,9094
1709495490.432203,81096.000,10638,3,PG,1,100,9124
1709495490.472203,81136.000,10638,3,PG,1,100,9161
1709495490.511870,81175.667,10654,3,PG,1,100,9191
1709495490.551537,81215.333,10654,3,PG,1,100,9240
1709495490.591205,81255.000,10654,3,PG,1,100,9274
1709495490.631205,81295.000,10669,2,PG,1,100,9281
1709495490.671205,81335.000,10669,2,PG,1,100,9319
1709495490.711206,81375.000,10686,3,PG,1,100,9354
1709495490.751206,81415.000,10686,3,PG,1,100,9387
1709495490.791207,81455.000,10686,3,PG,1,100,9417
1709495490.831207,81495.000,10703,2,PG,1,100,9449
1709495490.871208,81535.000,10703,2,PG,1,100,9473
1709495490.911208,81575.000,10719,3,PG,1,100,9401
1709495490.951209,81615.000,10719,3,PG,1,100,9240
1709495490.991209,81655.000,10719,3,PG,1,100,9050
1709495491.031210,81695.000,10735,2,PG,1,100,8986
1709495491.071210,81735.000,10735,2,PG,1,100,8979
1709495491.111210,81775.000,10751,3,PG,1,100,8967
1709495491.151211,81815.000,10751,3,PG,1,100,9008
1709495491.191211,81855.000,10751,3,PG,1,100,9002
1709495491.231212,81895.000,10768,2,PG,1,100,9016
1709495491.271212,81935.000,10768,2,PG,1,100,8991
1709495491.311213,81975.000,10784,3,PG,1,100,8984
1709495491.351213,82015.000,10784,3,PG,1,100,9008
1709495491.391214,82055.000,10784,3,PG,1,100,9027
1709495491.431214,82095.000,10802,2,PG,1,100,9069
1709495491.471215,82135.000,10802,2,PG,1,100,9086
1709495491.511215,82175.000,10818,3,PG,1,100,9139
1709495491.551215,82215.000,10818,3,PG,1,100,9173
1709495491.591216,82255.000,10818,3,PG,1,100,9203
1709495491.631216,82295.000,10835,2,PG,1,100,9229
1709495491.671217,82335.000,10835,2,PG,1,100,9264
1709495491.715884,82379.667,10852,3,PG,1,100,9289
1709495491.760551,82424.333,10852,3,PG,1,100,9314
1709495491.805218,82469.000,10852,3,PG,1,100,9337
1709495491.845219,82509.000,10867,2,PG,1,100,9361
1709495491.885219,82549.000,10867,2,PG,1,100,9415
1709495491.925220,82589.000,10883,3,PG,1,100,9441
1709495491.965220,82629.000,10883,3,PG,1,100,9413
1709495492.005221,82669.000,10883,3,PG,1,100,9263
1709495492.045221,82709.000,10901,2,PG,1,100,9076
1709495492.085222,82749.000,10901,2,PG,1,100,8974
1709495492.125222,82789.000,10922,3,PG,1,100,8917
1709495492.165222,82829.000,10922,3,PG,1,100,8919
1709495492.205223,82869.000,10922,3,PG,1,100,8958
1709495492.245223,82909.000,10938,2,PG,1,100,8971
1709495492.285224,82949.000,10938,2,PG,1,100,8961
1709495492.325224,82989.000,10953,3,PG,1,100,8948
1709495492.365225,83029.000,10953,3,PG,1,100,8938
1709495492.405225,83069.000,10953,3,PG,1,100,8928
1709495492.445226,83109.000,10971,2,PG,1,100,8956
1709495492.485226,83149.000,10971,2,PG,1,100,8994
1709495492.525227,83189.000,10989,3,PG,1,100,9037
1709495492.565227,83229.000,10989,3,PG,1,100,9073
1709495492.605227,83269.000,10989,3,PG,1,100,9088
1709495492.645228,83309.000,11006,2,PG,1,100,9129
1709495492.685228,83349.000,11006,2,PG,1,100,9168
1709495492.725229,83389.000,11021,3,PG,1,100,9200
1709495492.765229,83429.000,11021,3,PG,1,100,9211
1709495492.805230,83469.000,11021,3,PG,1,100,9256
1709495492.845230,83509.000,11038,2,PG,1,100,9280
1709495492.885231,83549.000,11038,2,PG,1,100,9307
1709495492.925231,83589.000,11054,3,PG,1,100,9322
1709495492.965232,83629.000,11054,3,PG,1,100,9356
1709495493.005232,83669.000,11054,3,PG,1,100,9395
1709495493.045232,83709.000,11072,3,PG,1,100,9391
1709495493.085233,83749.000,11072,3,PG,1,100,9255
1709495493.125233,83789.000,11072,3,PG,1,100,9069
1709495493.165234,83829.000,11086,2,PG,1,100,8942
1709495493.205234,83869.000,11086,2,PG,1,100,8907
1709495493.244901,83908.667,11103,3,PG,1,100,8885
1709495493.284568,83948.333,11103,3,PG,1,100,8930
1709495493.324236,83988.000,11103,3,PG,1,100,8935
1709495493.364236,84028.000,11120,2,PG,1,100,8941
1709495493.404236,84068.000,11120,2,PG,1,100,8918
1709495493.444570,84108.333,11137,3,PG,1,100,8899
1709495493.484904,84148.667,11137,3,PG,1,100,8904
1709495493.525238,84189.000,11137,3,PG,1,100,8923
1709495493.564738,84228.500,11153,2,PG,1,100,8939
1709495493.604239,84268.000,11153,2,PG,1,100,8963
1709495493.644573,84308.333,11170,3,PG,1,100,9005
1709495493.684906,84348.667,11170,3,PG,1,100,9046
1709495493.725240,84389.000,11170,3,PG,1,100,9070
1709495493.765241,84429.000,11187,2,PG,1,100,9097
1709495493.805241,84469.000,11187,2,PG,1,100,9123
1709495493.844908,84508.667,11204,3,PG,1,100,9166
1709495493.884575,84548.333,11204,3,PG,1,100,9181
1709495493.924242,84588.000,11204,3,PG,1,100,9206
1709495493.964243,84628.000,11218,2,PG,1,100,9247
1709495494.004243,84668.000,11218,2,PG,1,100,9289
1709495494.044244,84708.000,11236,3,PG,1,100,9313
1709495494.084244,84748.000,11236,3,PG,1,100,9312
1709495494.124245,84788.000,11236,3,PG,1,100,9195
1709495494.164245,84828.000,11252,3,PG,1,100,8999
1709495494.204246,84868.000,11252,3,PG,1,100,8817
1709495494.244246,84908.000,11252,3,PG,1,100,8747
1709495494.284246,84948.000,11269,2,PG,1,100,8705
1709495494.324247,84988.000,11269,2,PG,1,100,8723
1709495494.371247,85035.000,11285,2,PG,1,100,8741
1709495494.418248,85082.000,11285,2,PG,1,100,8766
1709495494.458248,85122.000,11301,3,PG,1,100,8749
1709495494.498249,85162.000,11301,3,PG,1,100,8729
1709495494.538249,85202.000,11301,3,PG,1,100,8729
1709495494.578250,85242.000,11317,2,PG,1,100,8743
1709495494.618250,85282.000,11317,2,PG,1,100,8770
1709495494.658251,85322.000,11337,3,PG,1,100,8797
1709495494.698251,85362.000,11337,3,PG,1,100,8821
1709495494.738252,85402.000,11337,3,PG,1,100,8847
1709495494.778252,85442.000,11355,2,PG,1,100,8898
1709495494.818253,85482.000,11355,2,PG,1,100,8927
1709495494.858253,85522.000,11370,3,PG,1,100,8944
1709495494.898253,85562.000,11370,3,PG,1,100,8972
1709495494.938254,85602.000,11370,3,PG,1,100,8992
1709495494.978254,85642.000,11386,2,PG,1,100,9023
1709495495.018255,85682.000,11386,2,PG,1,100,9062
1709495495.058255,85722.000,11404,3,PG,1,100,9082
1709495495.098256,85762.000,11404,3,PG,1,100,9116
1709495495.138256,85802.000,11404,3,PG,1,100,9040
1709495495.178257,85842.000,11420,3,PG,1,100,8857
1709495495.218257,85882.000,11420,3,PG,1,100,8649
1709495495.258258,85922.000,11420,3,PG,1,100,8539
1709495495.298258,85962.000,11435,2,PG,1,100,8526
1709495495.338258,86002.000,11435,2,PG,1,100,8518
1709495495.378259,86042.000,11452,3,PG,1,100,8574
1709495495.418259,86082.000,11452,3,PG,1,100,8596
1709495495.458260,86122.000,11452,3,PG,1,100,8587
1709495495.498260,86162.000,11469,2,PG,1,100,8571
1709495495.538261,86202.000,11469,2,PG,1,100,8562
1709495495.578261,86242.000,11487,3,PG,1,100,8596
1709495495.618262,86282.000,11487,3,PG,1,100,8614
1709495495.658262,86322.000,11487,3,PG,1,100,8684
1709495495.698263,86362.000,11503,2,PG,1,100,8711
1709495495.738263,86402.000,11503,2,PG,1,100,8754
1709495495.778263,86442.000,11519,3,PG,1,100,8800
1709495495.818264,86482.000,11519,3,PG,1,100,8832
1709495495.858264,86522.000,11519,3,PG,1,100,8858
1709495495.898265,86562.000,11536,2,PG,1,100,8891
1709495495.938265,86602.000,11536,2,PG,1,100,8937
1709495495.978266,86642.000,11552,3,PG,1,100,8962
1709495496.018266,86682.000,11552,3,PG,1,100,8988
1709495496.058267,86722.000,11552,3,PG,1,100,9021
1709495496.098267,86762.000,11568,2,PG,1,100,9053
1709495496.138268,86802.000,11568,2,PG,1,100,9105
1709495496.178268,86842.000,11584,3,PG,1,100,9138
1709495496.218268,86882.000,11584,3,PG,1,100,9121
1709495496.258269,86922.000,11584,3,PG,1,100,8944
1709495496.298269,86962.000,11601,2,PG,1,100,8716
1709495496.338270,87002.000,11601,2,PG,1,100,8569
1709495496.378270,87042.000,11618,3,PG,1,100,8506
1709495496.418271,87082.000,11618,3,PG,1,100,8490
1709495496.458271,87122.000,11618,3,PG,1,100,8498
1709495496.498272,87162.000,11633,2,PG,1,100,8526
1709495496.538272,87202.000,11633,2,PG,1,100,8542
1709495496.578273,87242.000,11649,3,PG,1,100,8508
1709495496.618273,87282.000,11649,3,PG,1,100,8501
1709495496.658273,87322.000,11649,3,PG,1,100,8505
1709495496.698274,87362.000,11669,3,PG,1,100,8540
1709495496.738274,87402.000,11669,3,PG,1,100,8591
1709495496.778275,87442.000,11669,3,PG,1,100,8611
1709495496.818275,87482.000,11685,2,PG,1,100,8661
1709495496.858276,87522.000,11685,2,PG,1,100,8685
1709495496.898276,87562.000,11701,2,PG,1,100,8738
1709495496.938277,87602.000,11701,2,PG,1,100,8762
1709495496.982610,87646.333,11717,3,PG,1,100,8795
1709495497.026944,87690.667,11717,3,PG,1,100,8824
1709495497.071278,87735.000,11717,3,PG,1,100,8871
1709495497.111279,87775.000,11734,2,PG,1,100,8904
1709495497.151279,87815.000,11734,2,PG,1,100,8930
1709495497.191279,87855.000,11755,3,PG,1,100,8970
1709495497.231280,87895.000,11755,3,PG,1,100,9011
1709495497.271280,87935.000,11755,3,PG,1,100,9045
1709495497.311281,87975.000,11772,2,PG,1,100,9069
1709495497.351281,88015.000,11772,2,PG,1,100,9122
1709495497.391282,88055.000,11787,3,PG,1,100,9169
1709495497.431282,88095.000,11787,3,PG,1,100,9182
1709495497.471283,88135.000,11787,3,PG,1,100,9214
1709495497.511283,88175.000,11804,3,PG,1,100,9148
1709495497.551284,88215.000,11804,3,PG,1,100,8956
1709495497.591284,88255.000,11804,3,PG,1,100,8764
1709495497.631284,88295.000,11820,2,PG,1,100,8642
1709495497.671285,88335.000,11820,2,PG,1,100,8630
1709495497.711285,88375.000,11838,3,PG,1,100,8594
1709495497.751286,88415.000,11838,3,PG,1,100,8629
1709495497.791286,88455.000,11838,3,PG,1,100,8633
1709495497.831287,88495.000,11852,2,PG,1,100,8620
1709495497.871287,88535.000,11852,2,PG,1,100,8592
1709495497.911288,88575.000,11869,3,PG,1,100,8583
1709495497.951288,88615.000,11869,3,PG,1,100,8585
1709495497.991289,88655.000,11869,3,PG,1,100,8616
1709495498.031289,88695.000,11888,2,PG,1,100,8658
1709495498.071289,88735.000,11888,2,PG,1,100,8691
1709495498.111290,88775.000,11905,3,PG,1,100,8716
1709495498.151290,88815.000,11905,3,PG,1,100,8757
1709495498.191291,88855.000,11905,3,PG,1,100,8781
1709495498.231291,88895.000,11919,2,PG,1,100,8831
1709495498.271292,88935.000,11919,2,PG,1,100,8844
1709495498.311292,88975.000,11936,3,PG,1,100,8878
1709495498.351293,89015.000,11936,3,PG,1,100,8926
1709495498.391293,89055.000,11936,3,PG,1,100,8964
1709495498.431294,89095.000,11953,2,PG,1,100,8981
1709495498.471294,89135.000,11953,2,PG,1,100,9029
1709495498.511294,89175.000,11970,3,PG,1,100,9065
1709495498.551295,89215.000,11970,3,PG,1,100,9093
1709495498.591295,89255.000,11970,3,PG,1,100,9127
1709495498.631296,89295.000,11984,2,PG,1,100,9163
1709495498.671296,89335.000,11984,2,PG,1,100,9196
1709495498.711297,89375.000,12002,3,PG,1,100,9239
1709495498.751297,89415.000,12002,3,PG,1,100,9196
1709495498.791298,89455.000,12002,3,PG,1,100,9037
1709495498.831298,89495.000,12018,2,PG,1,100,8846
1709495498.871299,89535.000,12018,2,PG,1,100,8717
1709495498.911299,89575.000,12035,3,PG,1,100,8670
1709495498.951299,89615.000,12035,3,PG,1,100,8654
1709495498.991300,89655.000,12035,3,PG,1,100,8654
1709495499.031300,89695.000,12051,3,PG,1,100,8694
1709495499.071301,89735.000,12051,3,PG,1,100,8694
1709495499.111301,89775.000,12051,3,PG,1,100,8655
1709495499.151302,89815.000,12067,2,PG,1,100,8642
1709495499.191302,89855.000,12067,2,PG,1,100,8654
1709495499.231303,89895.000,12085,3,PG,1,100,8673
1709495499.271303,89935.000,12085,3,PG,1,100,8707
1709495499.311304,89975.000,12085,3,PG,1,100,8745
1709495499.351304,90015.000,12103,2,PG,1,100,8797
1709495499.391304,90055.000,12103,2,PG,1,100,8810
1709495499.431305,90095.000,12119,3,PG,1,100,8852
1709495499.471305,90135.000,12119,3,PG,1,100,8878
1709495499.511306,90175.000,12119,3,PG,1,100,8928
1709495499.557806,90221.500,12134,2,PG,1,100,8943
1709495499.604307,90268.000,12134,2,PG,1,100,8977
1709495499.644307,90308.000,12150,2,PG,1,100,9023
1709495499.684308,90348.000,12150,2,PG,1,100,9062
1709495499.724308,90388.000,12170,3,PG,1,100,9088
1709495499.764309,90428.000,12170,3,PG,1,100,9124
1709495499.804309,90468.000,12170,3,PG,1,100,9165
1709495499.844310,90508.000,12186,3,PG,1,100,9205
1709495499.884310,90548.000,12186,3,PG,1,100,9239
1709495499.924311,90588.000,12186,3,PG,1,100,9259
1709495499.964311,90628.000,12201,2,PG,1,100,9153
1709495500.004311,90668.000,12201,2,PG,1,100,9001
1709495500.044312,90708.000,12218,3,PG,1,100,8865
1709495500.084312,90748.000,12218,3,PG,1,100,8833
1709495500.124313,90788.000,12218,3,PG,1,100,8840
1709495500.164313,90828.000,12235,2,PG,1,100,8869
1709495500.204314,90868.000,12235,2,PG,1,100,8901
1709495500.244314,90908.000,12251,3,PG,1,100,8893
1709495500.284315,90948.000,12251,3,PG,1,100,8865
1709495500.324315,90988.000,12251,3,PG,1,100,8856
1709495500.364316,91028.000,12267,2,PG,1,100,8863
1709495500.404316,91068.000,12267,2,PG,1,100,8884
1709495500.444316,91108.000,12285,3,PG,1,100,8916
1709495500.484317,91148.000,12285,3,PG,1,100,8955
1709495500.524317,91188.000,12285,3,PG,1,100,8973
1709495500.564318,91228.000,12302,2,PG,1,100,9015
1709495500.604318,91268.000,12302,2,PG,1,100,9041
1709495500.644319,91308.000,12318,3,PG,1,100,9068
1709495500.684319,91348.000,12318,3,PG,1,100,9096
1709495500.724320,91388.000,12318,3,PG,1,100,9121
1709495500.764320,91428.000,12334,2,PG,1,100,9149
1709495500.804320,91468.000,12334,2,PG,1,100,9174
1709495500.844321,91508.000,12350,3,PG,1,100,9208
1709495500.884321,91548.000,12350,3,PG,1,100,9235
1709495500.924322,91588.000,12350,3,PG,1,100,9280
1709495500.964322,91628.000,12367,2,PG,1,100,9305
1709495501.004323,91668.000,12367,2,PG,1,100,9185
1709495501.044323,91708.000,12384,3,PG,1,100,8983
1709495501.084324,91748.000,12384,3,PG,1,100,8788
1709495501.124324,91788.000,12384,3,PG,1,100,8716
1709495501.164325,91828.000,12399,2,PG,1,100,8676
1709495501.204325,91868.000,12399,2,PG,1,100,8664
1709495501.244325,91908.000,12415,3,PG,1,100,8698
1709495501.284326,91948.000,12415,3,PG,1,100,8698
1709495501.324326,91988.000,12415,3,PG,1,100,8695
1709495501.364327,92028.000,12433,3,PG,1,100,8655
1709495501.404327,92068.000,12433,3,PG,1,100,8652
1709495501.444328,92108.000,12433,3,PG,1,100,8675
1709495501.484328,92148.000,12449,2,PG,1,100,8707
1709495501.524329,92188.000,12449,2,PG,1,100,8729
1709495501.564329,92228.000,12467,3,PG,1,100,8768
1709495501.604330,92268.000,12467,3,PG,1,100,8808
1709495501.644330,92308.000,12467,3,PG,1,100,8855
1709495501.684330,92348.000,12482,2,PG,1,100,8885
1709495501.724331,92388.000,12482,2,PG,1,100,8920
1709495501.764331,92428.000,12500,3,PG,1,100,8954
1709495501.804332,92468.000,12500,3,PG,1,100,8981
1709495501.844332,92508.000,12500,3,PG,1,100,9014
1709495501.884333,92548.000,12516,2,PG,1,100,9061
1709495501.924333,92588.000,12516,2,PG,1,100,9101
1709495501.964334,92628.000,12533,3,PG,1,100,9135
1709495502.004334,92668.000,12533,3,PG,1,100,9174
1709495502.044335,92708.000,12533,3,PG,1,100,9212
1709495502.084335,92748.000,12548,2,PG,1,100,9257
1709495502.124335,92788.000,12548,2,PG,1,100,9251
1709495502.170836,92834.500,12565,2,PG,1,100,9167
1709495502.217337,92881.000,12565,2,PG,1,100,8929
1709495502.257337,92921.000,12581,3,PG,1,100,8748
1709495502.297337,92961.000,12581,3,PG,1,100,8665
1709495502.337338,93001.000,12581,3,PG,1,100,8621
1709495502.377338,93041.000,12604,3,PG,1,100,8625
1709495502.417339,93081.000,12604,3,PG,1,100,8639
1709495502.457339,93121.000,12604,3,PG,1,100,8664
1709495502.497340,93161.000,12618,2,PG,1,100,8653
1709495502.537340,93201.000,12618,2,PG,1,100,8639
1709495502.577341,93241.000,12635,3,PG,1,100,8643
1709495502.617341,93281.000,12635,3,PG,1,100,8643
1709495502.657342,93321.000,12635,3,PG,1,100,8677
1709495502.697342,93361.000,12654,2,PG,1,100,8719
1709495502.737342,93401.000,12654,2,PG,1,100,8753
1709495502.777343,93441.000,12671,3,PG,1,100,8800
1709495502.817343,93481.000,12671,3,PG,1,100,8821
1709495502.857344,93521.000,12671,3,PG,1,100,8870
1709495502.897344,93561.000,12685,2,PG,1,100,8913
1709495502.937345,93601.000,12685,2,PG,1,100,8951
1709495502.977345,93641.000,12702,3,PG,1,100,8972
1709495503.017346,93681.000,12702,3,PG,1,100,9036
1709495503.057346,93721.000,12702,3,PG,1,100,9068
1709495503.097347,93761.000,12719,2,PG,1,100,9096
1709495503.137347,93801.000,12719,2,PG,1,100,9126
1709495503.177347,93841.000,12736,3,PG,1,100,9163
1709495503.217348,93881.000,12736,3,PG,1,100,9223
1709495503.257348,93921.000,12736,3,PG,1,100,9254
1709495503.297349,93961.000,12750,2,PG,1,100,9266
1709495503.337349,94001.000,12750,2,PG,1,100,9195
1709495503.377350,94041.000,12768,3,PG,1,100,8984
1709495503.417350,94081.000,12768,3,PG,1,100,8828
1709495503.457351,94121.000,12768,3,PG,1,100,8767
1709495503.497351,94161.000,12784,2,PG,1,100,8762
1709495503.537352,94201.000,12784,2,PG,1,100,8769
1709495503.577352,94241.000,12801,3,PG,1,100,8803
1709495503.617352,94281.000,12801,3,PG,1,100,8819
1709495503.657353,94321.000,12801,3,PG,1,100,8814
1709495503.697353,94361.000,12816,3,PG,1,100,8796
1709495503.737354,94401.000,12816,3,PG,1,100,8777
1709495503.777354,94441.000,12816,3,PG,1,100,8793
1709495503.817355,94481.000,12835,2,PG,1,100,8838
1709495503.857355,94521.000,12835,2,PG,1,100,8867
1709495503.897356,94561.000,12851,3,PG,1,100,8902
1709495503.937356,94601.000,12851,3,PG,1,100,8928
1709495503.977357,94641.000,12851,3,PG,1,100,8964
1709495504.017357,94681.000,12868,2,PG,1,100,9014
1709495504.057357,94721.000,12868,2,PG,1,100,9053
1709495504.097358,94761.000,12884,3,PG,1,100,9076
1709495504.137358,94801.000,12884,3,PG,1,100,9104
