LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1709495484.045130,74709.000,9586,3,PI,1,100,159208
1709495484.085131,74749.000,9586,3,PI,1,100,159355
1709495484.125131,74789.000,9603,2,PI,1,100,159255
1709495484.165132,74829.000,9603,2,PI,1,100,158443
1709495484.205132,74869.000,9617,3,PI,1,100,157629
1709495484.245133,74909.000,9617,3,PI,1,100,157296
1709495484.285133,74949.000,9617,3,PI,1,100,157326
1709495484.325133,74989.000,9634,3,PI,1,100,157471
1709495484.365134,75029.000,9634,3,PI,1,100,157664
1709495484.405134,75069.000,9634,3,PI,1,100,157832
1709495484.445135,75109.000,9651,2,PI,1,100,157733
1709495484.485135,75149.000,9651,2,PI,1,100,157532
1709495484.525136,75189.000,9668,3,PI,1,100,157441
1709495484.565136,75229.000,9668,3,PI,1,100,157504
1709495484.605137,75269.000,9668,3,PI,1,100,157634
1709495484.645137,75309.000,9682,2,PI,1,100,157761
1709495484.685138,75349.000,9682,2,PI,1,100,157857
1709495484.725138,75389.000,9702,3,PI,1,100,157956
1709495484.765138,75429.000,9702,3,PI,1,100,158072
1709495484.805139,75469.000,9702,3,PI,1,100,158167
1709495484.845139,75509.000,9720,2,PI,1,100,158249
1709495484.885140,75549.000,9720,2,PI,1,100,158331
1709495484.925140,75589.000,9737,3,PI,1,100,158417
1709495484.965141,75629.000,9737,3,PI,1,100,158514
1709495485.005141,75669.000,9737,3,PI,1,100,158601
1709495485.045142,75709.000,9753,2,PI,1,100,158701
1709495485.085142,75749.000,9753,2,PI,1,100,158854
1709495485.125143,75789.000,9769,3,PI,1,100,159011
1709495485.165143,75829.000,9769,3,PI,1,100,159102
1709495485.205143,75869.000,9769,3,PI,1,100,158753
1709495485.245144,75909.000,9785,2,PI,1,100,157803
1709495485.285144,75949.000,9785,2,PI,1,100,157110
1709495485.325145,75989.000,9803,3,PI,1,100,156913
1709495485.365145,76029.000,9803,3,PI,1,100,156935
1709495485.405146,76069.000,9803,3,PI,1,100,156995
1709495485.445146,76109.000,9819,2,PI,1,100,157178
1709495485.485147,76149.000,9819,2,PI,1,100,157325
1709495485.525147,76189.000,9834,3,PI,1,100,157232
1709495485.565148,76229.000,9834,3,PI,1,100,157093
1709495485.605148,76269.000,9834,3,PI,1,100,157010
1709495485.645148,76309.000,9850,2,PI,1,100,157113
1709495485.685149,76349.000,9850,2,PI,1,100,157261
1709495485.725149,76389.000,9870,3,PI,1,100,157406
1709495485.765150,76429.000,9870,3,PI,1,100,157522
1709495485.805150,76469.000,9870,3,PI,1,100,157625
1709495485.845151,76509.000,9886,3,PI,1,100,157740
1709495485.885151,76549.000,9886,3,PI,1,100,157814
1709495485.925152,76589.000,9886,3,PI,1,100,157946
1709495485.965152,76629.000,9901,2,PI,1,100,158022
1709495486.005153,76669.000,9901,2,PI,1,100,158097
1709495486.045153,76709.000,9918,3,PI,1,100,158214
1709495486.085153,76749.000,9918,3,PI,1,100,158326
1709495486.125154,76789.000,9918,3,PI,1,100,158429
1709495486.165154,76829.000,9935,2,PI,1,100,158512
1709495486.205155,76869.000,9935,2,PI,1,100,158656
1709495486.245155,76909.000,9951,3,PI,1,100,158838
1709495486.285156,76949.000,9951,3,PI,1,100,158944
1709495486.325156,76989.000,9951,3,PI,1,100,158702
1709495486.365157,77029.000,9967,2,PI,1,100,157700
1709495486.405157,77069.000,9967,2,PI,1,100,156902
1709495486.445157,77109.000,9983,2,PI,1,100,156588
1709495486.485158,77149.000,9983,2,PI,1,100,156571
1709495486.529825,77193.667,10000,3,PI,1,100,156573
1709495486.574492,77238.333,10000,3,PI,1,100,156645
1709495486.619159,77283.000,10000,3,PI,1,100,156830
1709495486.659160,77323.000,10016,3,PI,1,100,156845
1709495486.699160,77363.000,10016,3,PI,1,100,156736
1709495486.739161,77403.000,10016,3,PI,1,100,156664
1709495486.779161,77443.000,10032,2,PI,1,100,156720
1709495486.819162,77483.000,10032,2,PI,1,100,156833
1709495486.858829,77522.667,10050,3,PI,1,100,156989
1709495486.898496,77562.333,10050,3,PI,1,100,157132
1709495486.938163,77602.000,10050,3,PI,1,100,157276
1709495486.978164,77642.000,10072,2,PI,1,100,157421
1709495487.018164,77682.000,10072,2,PI,1,100,157577
1709495487.058164,77722.000,10089,3,PI,1,100,157712
1709495487.098165,77762.000,10089,3,PI,1,100,157837
1709495487.138165,77802.000,10089,3,PI,1,100,157946
1709495487.178166,77842.000,10105,2,PI,1,100,158066
1709495487.218166,77882.000,10105,2,PI,1,100,158203
1709495487.258167,77922.000,10120,3,PI,1,100,158371
1709495487.298167,77962.000,10120,3,PI,1,100,158523
1709495487.338168,78002.000,10120,3,PI,1,100,158651
1709495487.378668,78042.500,10138,2,PI,1,100,158740
1709495487.419169,78083.000,10138,2,PI,1,100,158866
1709495487.458836,78122.667,10154,3,PI,1,100,159046
1709495487.498503,78162.333,10154,3,PI,1,100,159203
1709495487.538170,78202.000,10154,3,PI,1,100,159216
1709495487.578170,78242.000,10170,2,PI,1,100,158514
1709495487.618171,78282.000,10170,2,PI,1,100,157469
1709495487.658171,78322.000,10186,3,PI,1,100,156918
1709495487.698172,78362.000,10186,3,PI,1,100,156859
1709495487.738172,78402.000,10186,3,PI,1,100,156930
1709495487.778673,78442.500,10203,2,PI,1,100,157023
1709495487.819173,78483.000,10203,2,PI,1,100,157193
1709495487.858840,78522.667,10219,3,PI,1,100,157295
1709495487.898507,78562.333,10219,3,PI,1,100,157203
1709495487.938174,78602.000,10219,3,PI,1,100,157085
1709495487.978175,78642.000,10236,2,PI,1,100,157062
1709495488.018175,78682.000,10236,2,PI,1,100,157183
1709495488.058176,78722.000,10253,3,PI,1,100,157351
1709495488.098176,78762.000,10253,3,PI,1,100,157519
1709495488.138177,78802.000,10253,3,PI,1,100,157647
1709495488.178177,78842.000,10270,3,PI,1,100,157815
1709495488.218178,78882.000,10270,3,PI,1,100,157941
1709495488.258178,78922.000,10270,3,PI,1,100,158114
1709495488.298179,78962.000,10286,2,PI,1,100,158207
1709495488.338179,79002.000,10286,2,PI,1,100,158317
1709495488.378179,79042.000,10304,3,PI,1,100,158434
1709495488.418180,79082.000,10304,3,PI,1,100,158548
1709495488.458180,79122.000,10304,3,PI,1,100,158690
1709495488.498181,79162.000,10318,2,PI,1,100,158822
1709495488.538181,79202.000,10318,2,PI,1,100,158929
1709495488.578182,79242.000,10335,3,PI,1,100,159068
1709495488.618182,79282.000,10335,3,PI,1,100,159147
1709495488.658183,79322.000,10335,3,PI,1,100,159257
1709495488.698183,79362.000,10352,2,PI,1,100,159365
1709495488.738184,79402.000,10352,2,PI,1,100,159435
1709495488.778184,79442.000,10369,3,PI,1,100,159062
1709495488.818184,79482.000,10369,3,PI,1,100,158136
1709495488.858185,79522.000,10369,3,PI,1,100,157535
1709495488.898185,79562.000,10383,2,PI,1,100,157398
1709495488.938186,79602.000,10383,2,PI,1,100,157545
1709495488.978186,79642.000,10400,3,PI,1,100,157818
1709495489.018187,79682.000,10400,3,PI,1,100,158155
1709495489.058187,79722.000,10400,3,PI,1,100,158233
1709495489.105188,79769.000,10419,2,PI,1,100,157992
1709495489.152188,79816.000,10419,2,PI,1,100,157810
1709495489.192189,79856.000,10436,3,PI,1,100,157817
1709495489.232189,79896.000,10436,3,PI,1,100,157958
1709495489.272190,79936.000,10436,3,PI,1,100,158153
1709495489.312190,79976.000,10450,2,PI,1,100,158329
1709495489.352190,80016.000,10450,2,PI,1,100,158458
1709495489.392191,80056.000,10468,3,PI,1,100,158641
1709495489.432191,80096.000,10468,3,PI,1,100,158775
1709495489.472192,80136.000,10468,3,PI,1,100,158894
1709495489.512192,80176.000,10484,2,PI,1,100,158981
1709495489.552193,80216.000,10484,2,PI,1,100,159059
1709495489.592193,80256.000,10501,3,PI,1,100,159164
1709495489.632194,80296.000,10501,3,PI,1,100,159248
1709495489.672194,80336.000,10501,3,PI,1,100,159412
1709495489.712195,80376.000,10517,2,PI,1,100,159609
1709495489.752195,80416.000,10517,2,PI,1,100,159825
1709495489.792195,80456.000,10535,3,PI,1,100,159984
1709495489.832196,80496.000,10535,3,PI,1,100,159514
1709495489.872196,80536.000,10535,3,PI,1,100,158371
1709495489.912197,80576.000,10551,2,PI,1,100,157634
1709495489.952197,80616.000,10551,2,PI,1,100,157441
1709495489.992198,80656.000,10569,3,PI,1,100,157519
1709495490.032198,80696.000,10569,3,PI,1,100,157599
1709495490.072199,80736.000,10569,3,PI,1,100,157772
1709495490.112199,80776.000,10585,2,PI,1,100,157932
1709495490.152200,80816.000,10585,2,PI,1,100,157891
1709495490.192200,80856.000,10600,3,PI,1,100,157744
1709495490.232200,80896.000,10600,3,PI,1,100,157676
1709495490.272201,80936.000,10600,3,PI,1,100,157708
1709495490.312201,80976.000,10616,2,PI,1,100,157877
1709495490.352202,81016.000,10616,2,PI,1,100,158043
1709495490.392202,81056.000,10636,3,PI,1,100,158213
1709495490.432203,81096.000,10636,3,PI,1,100,158334
1709495490.472203,81136.000,10636,3,PI,1,100,158475
1709495490.511870,81175.667,10652,3,PI,1,100,158614
1709495490.551537,81215.333,10652,3,PI,1,100,158717
1709495490.591205,81255.000,10652,3,PI,1,100,158834
1709495490.631205,81295.000,10667,2,PI,1,100,158893
1709495490.671205,81335.000,10667,2,PI,1,100,158976
1709495490.711206,81375.000,10684,3,PI,1,100,159061
1709495490.751206,81415.000,10684,3,PI,1,100,159209
1709495490.791207,81455.000,10684,3,PI,1,100,159393
1709495490.831207,81495.000,10701,2,PI,1,100,159548
1709495490.871208,81535.000,10701,2,PI,1,100,159414
1709495490.911208,81575.000,10717,3,PI,1,100,158528
1709495490.951209,81615.000,10717,3,PI,1,100,157643
1709495490.991209,81655.000,10717,3,PI,1,100,157312
1709495491.031210,81695.000,10733,2,PI,1,100,157341
1709495491.071210,81735.000,10733,2,PI,1,100,157469
1709495491.111210,81775.000,10749,3,PI,1,100,157613
1709495491.151211,81815.000,10749,3,PI,1,100,157835
1709495491.191211,81855.000,10749,3,PI,1,100,157802
1709495491.231212,81895.000,10766,2,PI,1,100,157655
1709495491.271212,81935.000,10766,2,PI,1,100,157548
1709495491.311213,81975.000,10782,3,PI,1,100,157604
1709495491.351213,82015.000,10782,3,PI,1,100,157749
1709495491.391214,82055.000,10782,3,PI,1,100,157920
1709495491.431214,82095.000,10800,2,PI,1,100,158053
1709495491.471215,82135.000,10800,2,PI,1,100,158171
1709495491.511215,82175.000,10816,3,PI,1,100,158305
1709495491.551215,82215.000,10816,3,PI,1,100,158437
1709495491.591216,82255.000,10816,3,PI,1,100,158526
1709495491.631216,82295.000,10833,2,PI,1,100,158603
1709495491.671217,82335.000,10833,2,PI,1,100,158703
1709495491.715884,82379.667,10850,3,PI,1,100,158764
1709495491.760551,82424.333,10850,3,PI,1,100,158826
1709495491.805218,82469.000,10850,3,PI,1,100,158957
1709495491.845219,82509.000,10865,2,PI,1,100,159127
1709495491.885219,82549.000,10865,2,PI,1,100,159324
1709495491.925220,82589.000,10881,3,PI,1,100,159326
1709495491.965220,82629.000,10881,3,PI,1,100,158759
1709495492.005221,82669.000,10881,3,PI,1,100,157792
1709495492.045221,82709.000,10899,2,PI,1,100,157254
1709495492.085222,82749.000,10899,2,PI,1,100,157180
1709495492.125222,82789.000,10920,3,PI,1,100,157273
1709495492.165222,82829.000,10920,3,PI,1,100,157422
1709495492.205223,82869.000,10920,3,PI,1,100,157638
1709495492.245223,82909.000,10936,2,PI,1,100,157686
1709495492.285224,82949.000,10936,2,PI,1,100,157523
1709495492.325224,82989.000,10951,3,PI,1,100,157390
1709495492.365225,83029.000,10951,3,PI,1,100,157419
1709495492.405225,83069.000,10951,3,PI,1,100,157513
1709495492.445226,83109.000,10969,2,PI,1,100,157675
1709495492.485226,83149.000,10969,2,PI,1,100,157824
1709495492.525227,83189.000,10987,3,PI,1,100,157975
1709495492.565227,83229.000,10987,3,PI,1,100,158096
1709495492.605227,83269.000,10987,3,PI,1,100,158206
1709495492.645228,83309.000,11004,2,PI,1,100,158326
1709495492.685228,83349.000,11004,2,PI,1,100,158397
1709495492.725229,83389.000,11019,3,PI,1,100,158489
1709495492.765229,83429.000,11019,3,PI,1,100,158547
1709495492.805230,83469.000,11019,3,PI,1,100,158621
1709495492.845230,83509.000,11036,2,PI,1,100,158689
1709495492.885231,83549.000,11036,2,PI,1,100,158787
1709495492.925231,83589.000,11052,3,PI,1,100,158912
1709495492.965232,83629.000,11052,3,PI,1,100,159030
1709495493.005232,83669.000,11052,3,PI,1,100,159091
1709495493.045232,83709.000,11070,3,PI,1,100,158732
1709495493.085233,83749.000,11070,3,PI,1,100,157845
1709495493.125233,83789.000,11070,3,PI,1,100,157250
1709495493.165234,83829.000,11084,2,PI,1,100,157117
1709495493.205234,83869.000,11084,2,PI,1,100,157247
1709495493.244901,83908.667,11101,3,PI,1,100,157407
1709495493.284568,83948.333,11101,3,PI,1,100,157680
1709495493.324236,83988.000,11101,3,PI,1,100,157726
1709495493.364236,84028.000,11118,2,PI,1,100,157563
1709495493.404236,84068.000,11118,2,PI,1,100,157413
1709495493.444570,84108.333,11135,3,PI,1,100,157412
1709495493.484904,84148.667,11135,3,PI,1,100,157502
1709495493.525238,84189.000,11135,3,PI,1,100,157606
1709495493.564738,84228.500,11151,2,PI,1,100,157720
1709495493.604239,84268.000,11151,2,PI,1,100,157831
1709495493.644573,84308.333,11168,3,PI,1,100,157932
1709495493.684906,84348.667,11168,3,PI,1,100,158048
1709495493.725240,84389.000,11168,3,PI,1,100,158144
1709495493.765241,84429.000,11185,2,PI,1,100,158230
1709495493.805241,84469.000,11185,2,PI,1,100,158338
1709495493.844908,84508.667,11202,3,PI,1,100,158403
1709495493.884575,84548.333,11202,3,PI,1,100,158450
1709495493.924242,84588.000,11202,3,PI,1,100,158563
1709495493.964243,84628.000,11216,2,PI,1,100,158733
1709495494.004243,84668.000,11216,2,PI,1,100,158909
1709495494.044244,84708.000,11234,3,PI,1,100,159040
1709495494.084244,84748.000,11234,3,PI,1,100,158737
1709495494.124245,84788.000,11234,3,PI,1,100,157781
1709495494.164245,84828.000,11250,3,PI,1,100,157047
1709495494.204246,84868.000,11250,3,PI,1,100,156815
1709495494.244246,84908.000,11250,3,PI,1,100,156858
1709495494.284246,84948.000,11267,2,PI,1,100,156940
1709495494.324247,84988.000,11267,2,PI,1,100,157113
1709495494.371247,85035.000,11283,2,PI,1,100,157271
1709495494.418248,85082.000,11283,2,PI,1,100,157217
1709495494.458248,85122.000,11299,3,PI,1,100,157076
1709495494.498249,85162.000,11299,3,PI,1,100,156996
1709495494.538249,85202.000,11299,3,PI,1,100,157042
1709495494.578250,85242.000,11315,2,PI,1,100,157155
1709495494.618250,85282.000,11315,2,PI,1,100,157289
1709495494.658251,85322.000,11335,3,PI,1,100,157395
1709495494.698251,85362.000,11335,3,PI,1,100,157471
1709495494.738252,85402.000,11335,3,PI,1,100,157583
1709495494.778252,85442.000,11353,2,PI,1,100,157646
1709495494.818253,85482.000,11353,2,PI,1,100,157745
1709495494.858253,85522.000,11368,3,PI,1,100,157782
1709495494.898253,85562.000,11368,3,PI,1,100,157819
1709495494.938254,85602.000,11368,3,PI,1,100,157892
1709495494.978254,85642.000,11384,2,PI,1,100,158046
1709495495.018255,85682.000,11384,2,PI,1,100,158190
1709495495.058255,85722.000,11402,3,PI,1,100,158336
1709495495.098256,85762.000,11402,3,PI,1,100,158265
1709495495.138256,85802.000,11402,3,PI,1,100,157572
1709495495.178257,85842.000,11418,3,PI,1,100,156719
1709495495.218257,85882.000,11418,3,PI,1,100,156324
1709495495.258258,85922.000,11418,3,PI,1,100,156269
1709495495.298258,85962.000,11433,2,PI,1,100,156391
1709495495.338258,86002.000,11433,2,PI,1,100,156578
1709495495.378259,86042.000,11450,3,PI,1,100,156799
1709495495.418259,86082.000,11450,3,PI,1,100,156794
1709495495.458260,86122.000,11450,3,PI,1,100,156634
1709495495.498260,86162.000,11467,2,PI,1,100,156536
1709495495.538261,86202.000,11467,2,PI,1,100,156624
1709495495.578261,86242.000,11485,3,PI,1,100,156785
1709495495.618262,86282.000,11485,3,PI,1,100,156947
1709495495.658262,86322.000,11485,3,PI,1,100,157086
1709495495.698263,86362.000,11501,2,PI,1,100,157203
1709495495.738263,86402.000,11501,2,PI,1,100,157340
1709495495.778263,86442.000,11517,3,PI,1,100,157460
1709495495.818264,86482.000,11517,3,PI,1,100,157556
1709495495.858264,86522.000,11517,3,PI,1,100,157642
1709495495.898265,86562.000,11534,2,PI,1,100,157741
1709495495.938265,86602.000,11534,2,PI,1,100,157839
1709495495.978266,86642.000,11550,3,PI,1,100,157916
1709495496.018266,86682.000,11550,3,PI,1,100,158003
1709495496.058267,86722.000,11550,3,PI,1,100,158110
1709495496.098267,86762.000,11566,2,PI,1,100,158279
1709495496.138268,86802.000,11566,2,PI,1,100,158459
1709495496.178268,86842.000,11582,3,PI,1,100,158522
1709495496.218268,86882.000,11582,3,PI,1,100,158024
1709495496.258269,86922.000,11582,3,PI,1,100,156975
1709495496.298269,86962.000,11599,2,PI,1,100,156313
1709495496.338270,87002.000,11599,2,PI,1,100,156178
1709495496.378270,87042.000,11616,3,PI,1,100,156200
1709495496.418271,87082.000,11616,3,PI,1,100,156264
1709495496.458271,87122.000,11616,3,PI,1,100,156405
1709495496.498272,87162.000,11631,2,PI,1,100,156527
1709495496.538272,87202.000,11631,2,PI,1,100,156443
1709495496.578273,87242.000,11647,3,PI,1,100,156317
1709495496.618273,87282.000,11647,3,PI,1,100,156293
1709495496.658273,87322.000,11647,3,PI,1,100,156389
1709495496.698274,87362.000,11667,3,PI,1,100,156559
1709495496.738274,87402.000,11667,3,PI,1,100,156712
1709495496.778275,87442.000,11667,3,PI,1,100,156852
1709495496.818275,87482.000,11683,2,PI,1,100,156959
1709495496.858276,87522.000,11683,2,PI,1,100,157088
1709495496.898276,87562.000,11699,2,PI,1,100,157159
1709495496.938277,87602.000,11699,2,PI,1,100,157239
1709495496.982610,87646.333,11715,3,PI,1,100,157332
1709495497.026944,87690.667,11715,3,PI,1,100,157439
1709495497.071278,87735.000,11715,3,PI,1,100,157576
1709495497.111279,87775.000,11732,2,PI,1,100,157674
1709495497.151279,87815.000,11732,2,PI,1,100,157816
1709495497.191279,87855.000,11753,3,PI,1,100,157945
1709495497.231280,87895.000,11753,3,PI,1,100,158045
1709495497.271280,87935.000,11753,3,PI,1,100,158158
1709495497.311281,87975.000,11770,2,PI,1,100,158243
1709495497.351281,88015.000,11770,2,PI,1,100,158343
1709495497.391282,88055.000,11785,3,PI,1,100,158504
1709495497.431282,88095.000,11785,3,PI,1,100,158634
1709495497.471283,88135.000,11785,3,PI,1,100,158564
1709495497.511283,88175.000,11802,3,PI,1,100,157774
1709495497.551284,88215.000,11802,3,PI,1,100,156882
1709495497.591284,88255.000,11802,3,PI,1,100,156464
1709495497.631284,88295.000,11818,2,PI,1,100,156450
1709495497.671285,88335.000,11818,2,PI,1,100,156503
1709495497.711285,88375.000,11836,3,PI,1,100,156579
1709495497.751286,88415.000,11836,3,PI,1,100,156723
1709495497.791286,88455.000,11836,3,PI,1,100,156740
1709495497.831287,88495.000,11850,2,PI,1,100,156595
1709495497.871287,88535.000,11850,2,PI,1,100,156483
1709495497.911288,88575.000,11867,3,PI,1,100,156504
1709495497.951288,88615.000,11867,3,PI,1,100,156611
1709495497.991289,88655.000,11867,3,PI,1,100,156762
1709495498.031289,88695.000,11886,2,PI,1,100,156901
1709495498.071289,88735.000,11886,2,PI,1,100,157001
1709495498.111290,88775.000,11903,3,PI,1,100,157126
1709495498.151290,88815.000,11903,3,PI,1,100,157227
1709495498.191291,88855.000,11903,3,PI,1,100,157336
1709495498.231291,88895.000,11917,2,PI,1,100,157407
1709495498.271292,88935.000,11917,2,PI,1,100,157482
1709495498.311292,88975.000,11934,3,PI,1,100,157593
1709495498.351293,89015.000,11934,3,PI,1,100,157713
1709495498.391293,89055.000,11934,3,PI,1,100,157821
1709495498.431294,89095.000,11951,2,PI,1,100,157950
1709495498.471294,89135.000,11951,2,PI,1,100,158061
1709495498.511294,89175.000,11968,3,PI,1,100,158185
1709495498.551295,89215.000,11968,3,PI,1,100,158241
1709495498.591295,89255.000,11968,3,PI,1,100,158382
1709495498.631296,89295.000,11982,2,PI,1,100,158544
1709495498.671296,89335.000,11982,2,PI,1,100,158687
1709495498.711297,89375.000,12000,3,PI,1,100,158700
1709495498.751297,89415.000,12000,3,PI,1,100,158107
1709495498.791298,89455.000,12000,3,PI,1,100,157146
1709495498.831298,89495.000,12016,2,PI,1,100,156593
1709495498.871299,89535.000,12016,2,PI,1,100,156505
1709495498.911299,89575.000,12033,3,PI,1,100,156591
1709495498.951299,89615.000,12033,3,PI,1,100,156647
1709495498.991300,89655.000,12033,3,PI,1,100,156839
1709495499.031300,89695.000,12049,3,PI,1,100,156924
1709495499.071301,89735.000,12049,3,PI,1,100,156809
1709495499.111301,89775.000,12049,3,PI,1,100,156685
1709495499.151302,89815.000,12065,2,PI,1,100,156669
1709495499.191302,89855.000,12065,2,PI,1,100,156759
1709495499.231303,89895.000,12083,3,PI,1,100,156908
1709495499.271303,89935.000,12083,3,PI,1,100,157071
1709495499.311304,89975.000,12083,3,PI,1,100,157184
1709495499.351304,90015.000,12101,2,PI,1,100,157321
1709495499.391304,90055.000,12101,2,PI,1,100,157430
1709495499.431305,90095.000,12117,3,PI,1,100,157541
1709495499.471305,90135.000,12117,3,PI,1,100,157624
1709495499.511306,90175.000,12117,3,PI,1,100,157717
1709495499.557806,90221.500,12132,2,PI,1,100,157829
1709495499.604307,90268.000,12132,2,PI,1,100,157932
1709495499.644307,90308.000,12148,2,PI,1,100,158053
1709495499.684308,90348.000,12148,2,PI,1,100,158151
1709495499.724308,90388.000,12168,3,PI,1,100,158268
1709495499.764309,90428.000,12168,3,PI,1,100,158396
1709495499.804309,90468.000,12168,3,PI,1,100,158577
1709495499.844310,90508.000,12184,3,PI,1,100,158759
1709495499.884310,90548.000,12184,3,PI,1,100,158838
1709495499.924311,90588.000,12184,3,PI,1,100,158504
1709495499.964311,90628.000,12199,2,PI,1,100,157639
1709495500.004311,90668.000,12199,2,PI,1,100,157047
1709495500.044312,90708.000,12216,3,PI,1,100,156940
1709495500.084312,90748.000,12216,3,PI,1,100,157057
1709495500.124313,90788.000,12216,3,PI,1,100,157266
1709495500.164313,90828.000,12233,2,PI,1,100,157523
1709495500.204314,90868.000,12233,2,PI,1,100,157593
1709495500.244314,90908.000,12249,3,PI,1,100,157407
1709495500.284315,90948.000,12249,3,PI,1,100,157258
1709495500.324315,90988.000,12249,3,PI,1,100,157250
1709495500.364316,91028.000,12265,2,PI,1,100,157357
1709495500.404316,91068.000,12265,2,PI,1,100,157508
1709495500.444316,91108.000,12283,3,PI,1,100,157618
1709495500.484317,91148.000,12283,3,PI,1,100,157735
1709495500.524317,91188.000,12283,3,PI,1,100,157828
1709495500.564318,91228.000,12300,2,PI,1,100,157950
1709495500.604318,91268.000,12300,2,PI,1,100,158047
1709495500.644319,91308.000,12316,3,PI,1,100,158129
1709495500.684319,91348.000,12316,3,PI,1,100,158205
1709495500.724320,91388.000,12316,3,PI,1,100,158298
1709495500.764320,91428.000,12332,2,PI,1,100,158368
1709495500.804320,91468.000,12332,2,PI,1,100,158467
1709495500.844321,91508.000,12348,3,PI,1,100,158588
1709495500.884321,91548.000,12348,3,PI,1,100,158788
1709495500.924322,91588.000,12348,3,PI,1,100,158922
1709495500.964322,91628.000,12365,2,PI,1,100,158640
1709495501.004323,91668.000,12365,2,PI,1,100,157690
1709495501.044323,91708.000,12382,3,PI,1,100,156952
1709495501.084324,91748.000,12382,3,PI,1,100,156685
1709495501.124324,91788.000,12382,3,PI,1,100,156704
1709495501.164325,91828.000,12397,2,PI,1,100,156741
1709495501.204325,91868.000,12397,2,PI,1,100,156859
1709495501.244325,91908.000,12413,3,PI,1,100,157032
1709495501.284326,91948.000,12413,3,PI,1,100,157016
1709495501.324326,91988.000,12413,3,PI,1,100,156858
1709495501.364327,92028.000,12431,3,PI,1,100,156753
1709495501.404327,92068.000,12431,3,PI,1,100,156829
1709495501.444328,92108.000,12431,3,PI,1,100,156987
1709495501.484328,92148.000,12447,2,PI,1,100,157100
1709495501.524329,92188.000,12447,2,PI,1,100,157238
1709495501.564329,92228.000,12465,3,PI,1,100,157385
1709495501.604330,92268.000,12465,3,PI,1,100,157555
1709495501.644330,92308.000,12465,3,PI,1,100,157667
1709495501.684330,92348.000,12480,2,PI,1,100,157782
1709495501.724331,92388.000,12480,2,PI,1,100,157853
1709495501.764331,92428.000,12498,3,PI,1,100,157956
1709495501.804332,92468.000,12498,3,PI,1,100,158073
1709495501.844332,92508.000,12498,3,PI,1,100,158180
1709495501.884333,92548.000,12514,2,PI,1,100,158311
1709495501.924333,92588.000,12514,2,PI,1,100,158427
1709495501.964334,92628.000,12531,3,PI,1,100,158525
1709495502.004334,92668.000,12531,3,PI,1,100,158672
1709495502.044335,92708.000,12531,3,PI,1,100,158865
1709495502.084335,92748.000,12546,2,PI,1,100,159017
1709495502.124335,92788.000,12546,2,PI,1,100,158733
1709495502.170836,92834.500,12563,2,PI,1,100,157724
1709495502.217337,92881.000,12563,2,PI,1,100,156891
1709495502.257337,92921.000,12579,3,PI,1,100,156611
1709495502.297337,92961.000,12579,3,PI,1,100,156650
1709495502.337338,93001.000,12579,3,PI,1,100,156723
1709495502.377338,93041.000,12602,3,PI,1,100,156824
1709495502.417339,93081.000,12602,3,PI,1,100,156989
1709495502.457339,93121.000,12602,3,PI,1,100,156986
1709495502.497340,93161.000,12616,2,PI,1,100,156855
1709495502.537340,93201.000,12616,2,PI,1,100,156762
1709495502.577341,93241.000,12633,3,PI,1,100,156824
1709495502.617341,93281.000,12633,3,PI,1,100,156956
1709495502.657342,93321.000,12633,3,PI,1,100,157131
1709495502.697342,93361.000,12652,2,PI,1,100,157268
1709495502.737342,93401.000,12652,2,PI,1,100,157420
1709495502.777343,93441.000,12669,3,PI,1,100,157541
1709495502.817343,93481.000,12669,3,PI,1,100,157668
1709495502.857344,93521.000,12669,3,PI,1,100,157783
1709495502.897344,93561.000,12683,2,PI,1,100,157903
1709495502.937345,93601.000,12683,2,PI,1,100,157998
1709495502.977345,93641.000,12700,3,PI,1,100,158107
1709495503.017346,93681.000,12700,3,PI,1,100,158227
1709495503.057346,93721.000,12700,3,PI,1,100,158358
1709495503.097347,93761.000,12717,2,PI,1,100,158461
1709495503.137347,93801.000,12717,2,PI,1,100,158609
1709495503.177347,93841.000,12734,3,PI,1,100,158751
1709495503.217348,93881.000,12734,3,PI,1,100,158966
1709495503.257348,93921.000,12734,3,PI,1,100,159095
1709495503.297349,93961.000,12748,2,PI,1,100,158891
1709495503.337349,94001.000,12748,2,PI,1,100,157922
1709495503.377350,94041.000,12766,3,PI,1,100,157168
1709495503.417350,94081.000,12766,3,PI,1,100,156933
1709495503.457351,94121.000,12766,3,PI,1,100,157022
1709495503.497351,94161.000,12782,2,PI,1,100,157134
1709495503.537352,94201.000,12782,2,PI,1,100,157331
1709495503.577352,94241.000,12799,3,PI,1,100,157503
1709495503.617352,94281.000,12799,3,PI,1,100,157484
1709495503.657353,94321.000,12799,3,PI,1,100,157344
1709495503.697353,94361.000,12814,3,PI,1,100,157289
1709495503.737354,94401.000,12814,3,PI,1,100,157316
1709495503.777354,94441.000,12814,3,PI,1,100,157457
1709495503.817355,94481.000,12833,2,PI,1,100,157622
1709495503.857355,94521.000,12833,2,PI,1,100,157779
1709495503.897356,94561.000,12849,3,PI,1,100,157888
1709495503.937356,94601.000,12849,3,PI,1,100,158018
1709495503.977357,94641.000,12849,3,PI,1,100,158150
